perturbation,artifact_label,group,role,strength,mean_cosine_distance,median_cosine_distance,cosine_distance_ci_lower,cosine_distance_ci_upper,linear_probe_original_accuracy,linear_probe_perturbed_accuracy,linear_probe_accuracy_drop,linear_probe_accuracy_drop_ci_lower,linear_probe_accuracy_drop_ci_upper,correct_to_incorrect_rate,correct_to_incorrect_ci_lower,correct_to_incorrect_ci_upper,knn_k,knn_accuracy_drop,knn_prediction_change_rate
temporal_shuffle,temporal-shuffle-mid,motion,fixed_mid,,0.08018187433481216,0.07922008633613586,0.07479456812143326,0.0853593647480011,0.07500000298023224,0.03750000149011612,0.03750000149011612,0.014531251043081284,0.06458333134651184,0.05833333358168602,0.03958333283662796,0.08124999701976776,5,-0.008333333333333331,0.84375
freeze_tail,freeze-tail-low,motion,curve,low,0.003937073051929474,0.0031009912490844727,0.003654013853520155,0.004237883724272251,0.07500000298023224,0.0729166641831398,0.0020833334419876337,-0.014583333395421505,0.01875000074505806,0.01875000074505806,0.008333333767950535,0.03125,5,-0.012500000000000004,0.5833333333333334
freeze_tail,freeze-tail-mid,motion,curve,mid,0.023549627512693405,0.015360653400421143,0.021803000941872597,0.02550908736884594,0.07500000298023224,0.06666667014360428,0.008333333767950535,-0.012500000186264515,0.03125,0.03333333507180214,0.01875000074505806,0.0520833320915699,5,-0.006249999999999999,0.8166666666666667
freeze_tail,freeze-tail-high,motion,curve,high,0.056811247020959854,0.03634601831436157,0.05261361598968506,0.061089739203453064,0.07500000298023224,0.03541666641831398,0.03958333283662796,0.012500000186264515,0.06666667014360428,0.0625,0.043697915971279144,0.08541666716337204,5,-0.002083333333333333,0.9083333333333333
color_transform,color-low,appearance,curve,low,6.778786314498575e-07,4.76837158203125e-07,6.162809995657881e-07,7.448159067280358e-07,0.07500000298023224,0.07708333432674408,-0.0020833334419876337,-0.0062500000931322575,0.0,0.0,0.0,0.0,5,-0.002083333333333333,0.0125
color_transform,color-mid,appearance,curve,mid,2.3596609025844373e-05,2.1070241928100586e-05,2.269653487019241e-05,2.4524573746020906e-05,0.07500000298023224,0.06875000149011612,0.0062500000931322575,-0.004218749236315489,0.01875000074505806,0.012500000186264515,0.004166666883975267,0.02291666716337204,5,0.0,0.06041666666666667
color_transform,color-high,appearance,curve,high,0.00022368902864400297,0.00019252300262451172,0.00021448613551910967,0.00023305704235099256,0.07500000298023224,0.07500000298023224,0.0,-0.01666666753590107,0.01666666753590107,0.01666666753590107,0.0062500000931322575,0.02916666679084301,5,0.0,0.13541666666666666
spatial_blur,spatial-blur-mid,appearance,fixed_mid,,0.0010661687701940536,0.0008411109447479248,0.0010036265011876822,0.0011331845307722688,0.07500000298023224,0.05624999850988388,0.01875000074505806,0.0020833334419876337,0.03541666641831398,0.02708333358168602,0.014583333395421505,0.0416666679084301,5,0.002083333333333333,0.32708333333333334
